ID	Y	X1	X2
ID_1	0	0.353606075979769	0.273622734239325
ID_2	1	0.366441444959491	0.593866932671517
ID_3	0	0.287100130692124	0.160184813430533
ID_4	1	0.0799729123245925	0.853430238785222
ID_5	1	0.365454269573092	0.847739157732576
ID_6	0	0.178013814613223	0.477886812528595
ID_7	1	0.536053720628843	0.773692122427747
ID_8	1	0.503948712022975	0.295400080503896
ID_9	1	0.945035103475675	0.0656281118281186
ID_10	0	0.341321283951402	0.44053312484175
ID_11	1	0.464713774155825	0.462098857853562
ID_12	0	0.0825311816297472	0.340934370178729
ID_13	1	0.860106846084818	0.185140318702906
ID_14	1	0.395660639973357	0.506997726857662
ID_15	0	0.735899350373074	0.019191030645743
ID_16	1	0.171743405982852	0.77368603949435
ID_17	0	0.454761631321162	0.55966507922858
ID_18	0	0.770204759435728	0.64146263920702
ID_19	0	0.0626499983482063	0.468432118650526
ID_20	1	0.815081495093182	0.279223810648546
ID_21	1	0.301142524462193	0.461216570343822
ID_22	1	0.364671027986333	0.792738341726363
ID_23	1	0.312112791929394	0.585565576329827
ID_24	1	0.0373699648771435	0.394758985843509
ID_25	1	0.51880492339842	0.811237349640578
ID_26	1	0.679013415705413	0.318563093896955
ID_27	1	0.903233560267836	0.581447338219732
ID_28	1	0.0255266984459013	0.455488957930356
ID_29	0	0.989078270737082	0.268803449813277
ID_30	0	0.302887624595314	0.555177204776555
ID_31	1	0.939138400601223	0.231230884324759
ID_32	1	0.687607581727207	0.54323289799504
ID_33	1	0.447036994853988	0.447570141172037
ID_34	1	0.816478138789535	0.130288136890158
ID_35	0	0.0394991978537291	0.62172598275356
ID_36	0	0.739031685516238	0.547994283260778
ID_37	1	0.348719493718818	0.149244213709608
ID_38	0	0.829250823473558	0.559545869240537
ID_39	0	0.535541391698644	0.42688557645306
ID_40	0	0.274545363616198	0.447730098385364
ID_41	0	0.800948211923242	0.83329477161169
ID_42	0	0.091644694795832	0.719587282743305
ID_43	0	0.832107774214819	0.456886755535379
ID_44	0	0.276855072472245	0.521264262963086
ID_45	0	0.753110099583864	0.24245707760565
ID_46	0	0.964152570115402	0.0758608346804976
ID_47	0	0.0814665600191802	0.391295091249049
ID_48	0	0.854364746483043	0.0131082159932703
ID_49	0	0.802238217089325	0.867499468615279
ID_50	1	0.385173604590818	0.992615673691034
ID_51	0	0.327597399009392	0.7088553882204
ID_52	0	0.204938702983782	0.82671549031511
ID_53	1	0.56938266265206	0.89189626951702
